TRANSACTION_ID,POLICY_NUMBER,CUSTOMER_ID,CLAIM_AMOUNT,VENDOR_ID,IS_FRAUD,FRAUD_PROBABILITY,RISK_SCORE,RISK_LABEL
TXN0001738,POL001738,CUST01738,3209,VND0012,0,0.0056,0.56,Low
TXN0001739,POL001739,CUST01739,6444,VND0041,0,0.0693,6.93,Low
TXN0001740,POL001740,CUST01740,4520,VND0014,0,0.0997,9.97,Low
TXN0001741,POL001741,CUST01741,2575,VND0025,0,0.0074,0.74,Low
TXN0001742,POL001742,CUST01742,3147,VND0012,0,0.0436,4.36,Low
TXN0001743,POL001743,CUST01743,43401,VND0023,1,0.9165,91.65,Critical
TXN0001744,POL001744,CUST01744,1862,VND0034,0,0.0018,0.18,Low
TXN0001745,POL001745,CUST01745,3744,VND0040,0,0.1141,11.41,Low
TXN0001746,POL001746,CUST01746,4931,VND0037,0,0.0946,9.46,Low
TXN0001747,POL001747,CUST01747,1853,VND0026,0,0.0087,0.87,Low
TXN0001748,POL001748,CUST01748,4174,VND0023,0,0.0214,2.14,Low
TXN0001749,POL001749,CUST01749,5016,VND0017,0,0.0089,0.89,Low
TXN0001750,POL001750,CUST01750,3731,VND0050,0,0.0842,8.42,Low
TXN0001751,POL001751,CUST01751,2185,VND0037,0,0.0252,2.52,Low
TXN0001752,POL001752,CUST01752,3970,VND0045,0,0.0174,1.74,Low
TXN0001753,POL001753,CUST01753,5594,VND0037,0,0.1897,18.97,Low
TXN0001754,POL001754,CUST01754,1708,VND0005,0,0.0361,3.61,Low
TXN0001755,POL001755,CUST01755,4107,VND0014,0,0.0471,4.71,Low
TXN0001756,POL001756,CUST01756,4826,VND0024,0,0.0129,1.29,Low
TXN0001757,POL001757,CUST01757,14031,VND0016,1,0.9489,94.89,Critical
TXN0001758,POL001758,CUST01758,2835,VND0046,0,0.015,1.5,Low
TXN0001759,POL001759,CUST01759,6244,VND0025,0,0.0233,2.33,Low
TXN0001760,POL001760,CUST01760,2671,VND0012,0,0.0814,8.14,Low
TXN0001761,POL001761,CUST01761,4267,VND0030,0,0.0605,6.05,Low
TXN0001762,POL001762,CUST01762,1218,VND0019,0,0.0049,0.49,Low
TXN0001763,POL001763,CUST01763,6496,VND0007,0,0.1452,14.52,Low
TXN0001764,POL001764,CUST01764,46413,VND0048,1,0.9562,95.62,Critical
TXN0001765,POL001765,CUST01765,27639,VND0048,1,0.9713,97.13,Critical
TXN0001766,POL001766,CUST01766,37941,VND0039,1,0.9379,93.79,Critical
TXN0001767,POL001767,CUST01767,2617,VND0016,0,0.014,1.4,Low
TXN0001768,POL001768,CUST01768,27472,VND0042,1,0.967,96.7,Critical
TXN0001769,POL001769,CUST01769,19939,VND0015,1,0.9348,93.48,Critical
TXN0001770,POL001770,CUST01770,6046,VND0044,0,0.0234,2.34,Low
TXN0001771,POL001771,CUST01771,1067,VND0045,0,0.0211,2.11,Low
TXN0001772,POL001772,CUST01772,5949,VND0009,0,0.0611,6.11,Low
TXN0001773,POL001773,CUST01773,5844,VND0016,0,0.0567,5.67,Low
TXN0001774,POL001774,CUST01774,941,VND0035,0,0.005,0.5,Low
TXN0001775,POL001775,CUST01775,935,VND0012,0,0.012,1.2,Low
TXN0001776,POL001776,CUST01776,4926,VND0041,0,0.0089,0.89,Low
TXN0001777,POL001777,CUST01777,5931,VND0034,0,0.0258,2.58,Low
TXN0001778,POL001778,CUST01778,2878,VND0012,0,0.0735,7.35,Low
TXN0001779,POL001779,CUST01779,4556,VND0039,0,0.0064,0.64,Low
TXN0001780,POL001780,CUST01780,6998,VND0003,0,0.1381,13.81,Low
TXN0001781,POL001781,CUST01781,2395,VND0020,0,0.0088,0.88,Low
TXN0001782,POL001782,CUST01782,1730,VND0009,0,0.0039,0.39,Low
TXN0001783,POL001783,CUST01783,6943,VND0001,0,0.0541,5.41,Low
TXN0001784,POL001784,CUST01784,2107,VND0038,0,0.0132,1.32,Low
TXN0001785,POL001785,CUST01785,3413,VND0008,0,0.0035,0.35,Low
TXN0001786,POL001786,CUST01786,3206,VND0035,0,0.0155,1.55,Low
TXN0001787,POL001787,CUST01787,3757,VND0004,0,0.0176,1.76,Low
TXN0001788,POL001788,CUST01788,2027,VND0045,0,0.0113,1.13,Low
TXN0001789,POL001789,CUST01789,4817,VND0049,0,0.0084,0.84,Low
TXN0001790,POL001790,CUST01790,46834,VND0016,1,0.956,95.6,Critical
TXN0001791,POL001791,CUST01791,1563,VND0025,0,0.0173,1.73,Low
TXN0001792,POL001792,CUST01792,3470,VND0032,0,0.0663,6.63,Low
TXN0001793,POL001793,CUST01793,590,VND0030,0,0.0193,1.93,Low
TXN0001794,POL001794,CUST01794,1701,VND0002,0,0.0213,2.13,Low
TXN0001795,POL001795,CUST01795,6913,VND0049,0,0.1293,12.93,Low
TXN0001796,POL001796,CUST01796,3643,VND0047,0,0.0372,3.72,Low
TXN0001797,POL001797,CUST01797,4434,VND0025,0,0.0038,0.38,Low
TXN0001798,POL001798,CUST01798,6243,VND0028,0,0.0121,1.21,Low
TXN0001799,POL001799,CUST01799,5053,VND0009,0,0.0183,1.83,Low
TXN0001800,POL001800,CUST01800,5588,VND0038,0,0.0405,4.05,Low
TXN0001801,POL001801,CUST01801,5041,VND0026,0,0.0865,8.65,Low
TXN0001802,POL001802,CUST01802,3592,VND0015,0,0.0123,1.23,Low
TXN0001803,POL001803,CUST01803,38859,VND0016,1,0.9814,98.14,Critical
TXN0001804,POL001804,CUST01804,2161,VND0005,0,0.0131,1.31,Low
TXN0001805,POL001805,CUST01805,6254,VND0040,0,0.0551,5.51,Low
TXN0001806,POL001806,CUST01806,1423,VND0004,0,0.0469,4.69,Low
TXN0001807,POL001807,CUST01807,17876,VND0029,1,0.931,93.1,Critical
TXN0001808,POL001808,CUST01808,6173,VND0041,0,0.037,3.7,Low
TXN0001809,POL001809,CUST01809,1167,VND0003,0,0.003,0.3,Low
TXN0001810,POL001810,CUST01810,23723,VND0008,1,0.9477,94.77,Critical
TXN0001811,POL001811,CUST01811,6929,VND0039,0,0.0503,5.03,Low
TXN0001812,POL001812,CUST01812,4090,VND0042,0,0.0107,1.07,Low
TXN0001813,POL001813,CUST01813,2514,VND0005,0,0.0082,0.82,Low
TXN0001814,POL001814,CUST01814,6180,VND0014,0,0.0207,2.07,Low
TXN0001815,POL001815,CUST01815,3685,VND0031,0,0.0255,2.55,Low
TXN0001816,POL001816,CUST01816,1027,VND0028,0,0.0049,0.49,Low
TXN0001817,POL001817,CUST01817,1895,VND0026,0,0.0318,3.18,Low
TXN0001818,POL001818,CUST01818,4840,VND0014,0,0.0175,1.75,Low
TXN0001819,POL001819,CUST01819,3296,VND0027,0,0.0087,0.87,Low
TXN0001820,POL001820,CUST01820,1673,VND0003,0,0.023,2.3,Low
TXN0001821,POL001821,CUST01821,5633,VND0044,0,0.0061,0.61,Low
TXN0001822,POL001822,CUST01822,1019,VND0028,0,0.0042,0.42,Low
TXN0001823,POL001823,CUST01823,1689,VND0019,0,0.0144,1.44,Low
TXN0001824,POL001824,CUST01824,3366,VND0019,0,0.0396,3.96,Low
TXN0001825,POL001825,CUST01825,468,VND0019,0,0.0011,0.11,Low
TXN0001826,POL001826,CUST01826,44348,VND0022,1,0.9648,96.48,Critical
TXN0001827,POL001827,CUST01827,6387,VND0010,0,0.1798,17.98,Low
TXN0001828,POL001828,CUST01828,6599,VND0031,0,0.0607,6.07,Low
TXN0001829,POL001829,CUST01829,6129,VND0010,0,0.1479,14.79,Low
TXN0001830,POL001830,CUST01830,2403,VND0016,0,0.0171,1.71,Low
TXN0001831,POL001831,CUST01831,641,VND0044,0,0.0234,2.34,Low
TXN0001832,POL001832,CUST01832,5741,VND0029,0,0.1053,10.53,Low
TXN0001833,POL001833,CUST01833,2738,VND0046,0,0.0194,1.94,Low
TXN0001834,POL001834,CUST01834,5292,VND0033,0,0.0606,6.06,Low
TXN0001835,POL001835,CUST01835,1010,VND0040,0,0.0124,1.24,Low
TXN0001836,POL001836,CUST01836,30883,VND0005,1,0.9565,95.65,Critical
TXN0001837,POL001837,CUST01837,24258,VND0026,1,0.9481,94.81,Critical
TXN0001838,POL001838,CUST01838,6458,VND0018,0,0.1752,17.52,Low
TXN0001839,POL001839,CUST01839,893,VND0001,0,0.0526,5.26,Low
TXN0001840,POL001840,CUST01840,2973,VND0005,0,0.0189,1.89,Low
TXN0001841,POL001841,CUST01841,28549,VND0010,1,0.9731,97.31,Critical
TXN0001842,POL001842,CUST01842,2849,VND0001,0,0.0169,1.69,Low
TXN0001843,POL001843,CUST01843,4674,VND0022,0,0.0139,1.39,Low
TXN0001844,POL001844,CUST01844,1294,VND0003,0,0.0161,1.61,Low
TXN0001845,POL001845,CUST01845,5153,VND0042,0,0.0,0.0,Low
TXN0001846,POL001846,CUST01846,2075,VND0030,0,0.0036,0.36,Low
TXN0001847,POL001847,CUST01847,4091,VND0049,0,0.09,9.0,Low
TXN0001848,POL001848,CUST01848,6182,VND0005,0,0.0293,2.93,Low
TXN0001849,POL001849,CUST01849,4695,VND0004,0,0.0241,2.41,Low
TXN0001850,POL001850,CUST01850,3425,VND0044,0,0.1018,10.18,Low
TXN0001851,POL001851,CUST01851,1492,VND0020,0,0.0328,3.28,Low
TXN0001852,POL001852,CUST01852,2521,VND0038,0,0.0112,1.12,Low
TXN0001853,POL001853,CUST01853,5975,VND0010,0,0.0397,3.97,Low
TXN0001854,POL001854,CUST01854,1669,VND0001,0,0.0118,1.18,Low
TXN0001855,POL001855,CUST01855,4662,VND0025,0,0.0175,1.75,Low
TXN0001856,POL001856,CUST01856,3497,VND0029,0,0.0337,3.37,Low
TXN0001857,POL001857,CUST01857,2381,VND0006,0,0.0254,2.54,Low
TXN0001858,POL001858,CUST01858,5073,VND0001,0,0.0278,2.78,Low
TXN0001859,POL001859,CUST01859,2662,VND0011,0,0.0041,0.41,Low
TXN0001860,POL001860,CUST01860,2149,VND0006,0,0.0111,1.11,Low
TXN0001861,POL001861,CUST01861,3798,VND0050,0,0.0103,1.03,Low
TXN0001862,POL001862,CUST01862,5352,VND0050,0,0.0062,0.62,Low
TXN0001863,POL001863,CUST01863,6076,VND0001,0,0.0171,1.71,Low
TXN0001864,POL001864,CUST01864,4482,VND0023,0,0.0725,7.25,Low
TXN0001865,POL001865,CUST01865,4701,VND0020,0,0.0126,1.26,Low
TXN0001866,POL001866,CUST01866,5555,VND0002,0,0.009,0.9,Low
TXN0001867,POL001867,CUST01867,2030,VND0034,0,0.0088,0.88,Low
TXN0001868,POL001868,CUST01868,1906,VND0043,0,0.0223,2.23,Low
TXN0001869,POL001869,CUST01869,3491,VND0031,0,0.0045,0.45,Low
TXN0001870,POL001870,CUST01870,4490,VND0046,0,0.0418,4.18,Low
TXN0001871,POL001871,CUST01871,4592,VND0032,0,0.0253,2.53,Low
TXN0001872,POL001872,CUST01872,1245,VND0028,0,0.0148,1.48,Low
TXN0001873,POL001873,CUST01873,5508,VND0048,0,0.0241,2.41,Low
TXN0001874,POL001874,CUST01874,2673,VND0036,0,0.0018,0.18,Low
TXN0001875,POL001875,CUST01875,6165,VND0039,0,0.0273,2.73,Low
TXN0001876,POL001876,CUST01876,5125,VND0040,0,0.0651,6.51,Low
TXN0001877,POL001877,CUST01877,6884,VND0002,0,0.054,5.4,Low
TXN0001878,POL001878,CUST01878,4495,VND0037,0,0.0393,3.93,Low
TXN0001879,POL001879,CUST01879,3786,VND0038,0,0.0099,0.99,Low
TXN0001880,POL001880,CUST01880,1477,VND0025,0,0.023,2.3,Low
TXN0001881,POL001881,CUST01881,2910,VND0029,0,0.0506,5.06,Low
TXN0001882,POL001882,CUST01882,6036,VND0042,0,0.0121,1.21,Low
TXN0001883,POL001883,CUST01883,2797,VND0008,0,0.0227,2.27,Low
TXN0001884,POL001884,CUST01884,562,VND0027,0,0.0097,0.97,Low
TXN0001885,POL001885,CUST01885,1866,VND0039,0,0.0207,2.07,Low
TXN0001886,POL001886,CUST01886,4247,VND0013,0,0.036,3.6,Low
TXN0001887,POL001887,CUST01887,21610,VND0014,1,0.7902,79.02,High
TXN0001888,POL001888,CUST01888,6889,VND0001,0,0.1403,14.03,Low
TXN0001889,POL001889,CUST01889,6550,VND0016,0,0.0216,2.16,Low
TXN0001890,POL001890,CUST01890,3814,VND0018,0,0.0157,1.57,Low
TXN0001891,POL001891,CUST01891,3970,VND0048,0,0.0126,1.26,Low
TXN0001892,POL001892,CUST01892,5644,VND0005,0,0.0606,6.06,Low
TXN0001893,POL001893,CUST01893,530,VND0033,0,0.0069,0.69,Low
TXN0001894,POL001894,CUST01894,16809,VND0004,1,0.8727,87.27,Critical
TXN0001895,POL001895,CUST01895,3423,VND0040,0,0.031,3.1,Low
TXN0001896,POL001896,CUST01896,5525,VND0024,0,0.0096,0.96,Low
TXN0001897,POL001897,CUST01897,5642,VND0022,0,0.1674,16.74,Low
TXN0001898,POL001898,CUST01898,4658,VND0048,0,0.0146,1.46,Low
TXN0001899,POL001899,CUST01899,43973,VND0038,1,0.9644,96.44,Critical
TXN0001900,POL001900,CUST01900,20403,VND0006,1,0.9112,91.12,Critical
TXN0001901,POL001901,CUST01901,4144,VND0014,0,0.0163,1.63,Low
TXN0001902,POL001902,CUST01902,25867,VND0014,1,0.9338,93.38,Critical
TXN0001903,POL001903,CUST01903,2134,VND0031,0,0.0153,1.53,Low
TXN0001904,POL001904,CUST01904,5244,VND0042,0,0.0196,1.96,Low
TXN0001905,POL001905,CUST01905,4404,VND0032,0,0.0619,6.19,Low
TXN0001906,POL001906,CUST01906,1817,VND0021,0,0.008,0.8,Low
TXN0001907,POL001907,CUST01907,6169,VND0038,0,0.0494,4.94,Low
TXN0001908,POL001908,CUST01908,38026,VND0038,1,0.9354,93.54,Critical
TXN0001909,POL001909,CUST01909,4457,VND0005,0,0.0115,1.15,Low
TXN0001910,POL001910,CUST01910,1748,VND0028,0,0.0173,1.73,Low
TXN0001911,POL001911,CUST01911,9952,VND0036,1,0.9631,96.31,Critical
TXN0001912,POL001912,CUST01912,1809,VND0031,0,0.0384,3.84,Low
TXN0001913,POL001913,CUST01913,3140,VND0013,0,0.0287,2.87,Low
TXN0001914,POL001914,CUST01914,6038,VND0009,0,0.1026,10.26,Low
TXN0001915,POL001915,CUST01915,3740,VND0015,0,0.0118,1.18,Low
TXN0001916,POL001916,CUST01916,1852,VND0018,0,0.0185,1.85,Low
TXN0001917,POL001917,CUST01917,744,VND0047,0,0.0063,0.63,Low
TXN0001918,POL001918,CUST01918,2654,VND0032,0,0.0104,1.04,Low
TXN0001919,POL001919,CUST01919,4770,VND0042,0,0.0134,1.34,Low
TXN0001920,POL001920,CUST01920,5059,VND0002,0,0.0187,1.87,Low
TXN0001921,POL001921,CUST01921,1716,VND0040,0,0.0117,1.17,Low
TXN0001922,POL001922,CUST01922,1279,VND0010,0,0.0185,1.85,Low
TXN0001923,POL001923,CUST01923,4969,VND0029,0,0.0195,1.95,Low
TXN0001924,POL001924,CUST01924,1281,VND0020,0,0.0204,2.04,Low
TXN0001925,POL001925,CUST01925,636,VND0044,0,0.0128,1.28,Low
TXN0001926,POL001926,CUST01926,37181,VND0034,1,0.9485,94.85,Critical
TXN0001927,POL001927,CUST01927,4082,VND0024,0,0.0126,1.26,Low
TXN0001928,POL001928,CUST01928,1857,VND0026,0,0.0113,1.13,Low
TXN0001929,POL001929,CUST01929,47141,VND0036,1,0.9546,95.46,Critical
TXN0001930,POL001930,CUST01930,1802,VND0036,0,0.0,0.0,Low
TXN0001931,POL001931,CUST01931,2531,VND0029,0,0.0171,1.71,Low
TXN0001932,POL001932,CUST01932,262,VND0037,0,0.0101,1.01,Low
TXN0001933,POL001933,CUST01933,279,VND0040,0,0.0,0.0,Low
TXN0001934,POL001934,CUST01934,2719,VND0002,0,0.0063,0.63,Low
TXN0001935,POL001935,CUST01935,335,VND0019,0,0.0298,2.98,Low
TXN0001936,POL001936,CUST01936,14643,VND0046,1,0.9601,96.01,Critical
TXN0001937,POL001937,CUST01937,4150,VND0017,0,0.0512,5.12,Low
TXN0001938,POL001938,CUST01938,411,VND0042,0,0.017,1.7,Low
TXN0001939,POL001939,CUST01939,4401,VND0028,0,0.0175,1.75,Low
TXN0001940,POL001940,CUST01940,14020,VND0014,1,0.9357,93.57,Critical
TXN0001941,POL001941,CUST01941,4098,VND0018,0,0.0109,1.09,Low
TXN0001942,POL001942,CUST01942,4461,VND0025,0,0.0174,1.74,Low
TXN0001943,POL001943,CUST01943,5702,VND0007,0,0.0803,8.03,Low
TXN0001944,POL001944,CUST01944,681,VND0016,0,0.0108,1.08,Low
TXN0001945,POL001945,CUST01945,1348,VND0035,0,0.003,0.3,Low
TXN0001946,POL001946,CUST01946,2355,VND0046,0,0.0215,2.15,Low
TXN0001947,POL001947,CUST01947,4879,VND0048,0,0.0476,4.76,Low
TXN0001948,POL001948,CUST01948,6135,VND0020,0,0.0133,1.33,Low
TXN0001949,POL001949,CUST01949,32294,VND0040,1,0.9502,95.02,Critical
TXN0001950,POL001950,CUST01950,4158,VND0020,0,0.0135,1.35,Low
TXN0001951,POL001951,CUST01951,2988,VND0041,0,0.0086,0.86,Low
TXN0001952,POL001952,CUST01952,16496,VND0046,1,0.9277,92.77,Critical
TXN0001953,POL001953,CUST01953,606,VND0023,0,0.0427,4.27,Low
TXN0001954,POL001954,CUST01954,3362,VND0031,0,0.005,0.5,Low
TXN0001955,POL001955,CUST01955,3687,VND0044,0,0.0148,1.48,Low
TXN0001956,POL001956,CUST01956,1616,VND0007,0,0.0196,1.96,Low
TXN0001957,POL001957,CUST01957,5422,VND0013,0,0.0375,3.75,Low
TXN0001958,POL001958,CUST01958,28726,VND0032,1,0.9704,97.04,Critical
TXN0001959,POL001959,CUST01959,2253,VND0009,0,0.004,0.4,Low
TXN0001960,POL001960,CUST01960,6415,VND0040,0,0.0281,2.81,Low
TXN0001961,POL001961,CUST01961,928,VND0014,0,0.0141,1.41,Low
TXN0001962,POL001962,CUST01962,6392,VND0017,0,0.0319,3.19,Low
TXN0001963,POL001963,CUST01963,5422,VND0041,0,0.0197,1.97,Low
TXN0001964,POL001964,CUST01964,1722,VND0027,0,0.0045,0.45,Low
TXN0001965,POL001965,CUST01965,4621,VND0040,0,0.006,0.6,Low
TXN0001966,POL001966,CUST01966,32412,VND0032,1,0.8874,88.74,Critical
TXN0001967,POL001967,CUST01967,5638,VND0026,0,0.0073,0.73,Low
TXN0001968,POL001968,CUST01968,1292,VND0026,0,0.0071,0.71,Low
TXN0001969,POL001969,CUST01969,1865,VND0041,0,0.003,0.3,Low
TXN0001970,POL001970,CUST01970,2288,VND0050,0,0.0326,3.26,Low
TXN0001971,POL001971,CUST01971,1557,VND0002,0,0.0196,1.96,Low
TXN0001972,POL001972,CUST01972,2463,VND0026,0,0.0082,0.82,Low
TXN0001973,POL001973,CUST01973,4297,VND0040,0,0.0197,1.97,Low
TXN0001974,POL001974,CUST01974,4505,VND0033,0,0.1089,10.89,Low
TXN0001975,POL001975,CUST01975,3966,VND0025,0,0.0162,1.62,Low
TXN0001976,POL001976,CUST01976,1489,VND0040,0,0.0194,1.94,Low
TXN0001977,POL001977,CUST01977,1576,VND0024,0,0.0096,0.96,Low
TXN0001978,POL001978,CUST01978,6451,VND0007,0,0.1122,11.22,Low
TXN0001979,POL001979,CUST01979,1909,VND0014,0,0.0107,1.07,Low
TXN0001980,POL001980,CUST01980,901,VND0003,0,0.0136,1.36,Low
TXN0001981,POL001981,CUST01981,3287,VND0036,0,0.0321,3.21,Low
TXN0001982,POL001982,CUST01982,246,VND0049,0,0.0063,0.63,Low
TXN0001983,POL001983,CUST01983,2530,VND0019,0,0.023,2.3,Low
TXN0001984,POL001984,CUST01984,6013,VND0037,0,0.025,2.5,Low
TXN0001985,POL001985,CUST01985,2018,VND0050,0,0.0486,4.86,Low
TXN0001986,POL001986,CUST01986,4985,VND0020,0,0.0185,1.85,Low
TXN0001987,POL001987,CUST01987,3530,VND0045,0,0.0142,1.42,Low
TXN0001988,POL001988,CUST01988,2616,VND0001,0,0.0087,0.87,Low
TXN0001989,POL001989,CUST01989,4698,VND0034,0,0.0276,2.76,Low
TXN0001990,POL001990,CUST01990,4249,VND0009,0,0.0197,1.97,Low
TXN0001991,POL001991,CUST01991,18177,VND0040,1,0.9038,90.38,Critical
TXN0001992,POL001992,CUST01992,1720,VND0001,0,0.0237,2.37,Low
TXN0001993,POL001993,CUST01993,6434,VND0042,0,0.0211,2.11,Low
TXN0001994,POL001994,CUST01994,11999,VND0020,1,0.8924,89.24,Critical
TXN0001995,POL001995,CUST01995,6724,VND0012,0,0.1351,13.51,Low
TXN0001996,POL001996,CUST01996,3403,VND0028,0,0.0145,1.45,Low
TXN0001997,POL001997,CUST01997,6977,VND0050,0,0.0602,6.02,Low
TXN0001998,POL001998,CUST01998,2601,VND0009,0,0.0192,1.92,Low
TXN0001999,POL001999,CUST01999,4045,VND0016,0,0.0183,1.83,Low
TXN0002000,POL002000,CUST02000,4383,VND0032,0,0.0781,7.81,Low
